#Bucket,QLearnCC-
1.800000000000000000e+01,9.025650900000000500e+04,9.020705744989957000e+04,9.030596055010044100e+04
1.900000000000000000e+01,9.022937300000000700e+04,9.017446350708146900e+04,9.028428249291854400e+04
2.000000000000000000e+01,8.950783100000000600e+04,8.945546951511348000e+04,8.956019248488653100e+04
2.100000000000000000e+01,8.927097400000000200e+04,8.922056234293477600e+04,8.932138565706522800e+04
2.200000000000000000e+01,8.925396099999999600e+04,8.920205533784951000e+04,8.930586666215048200e+04
2.300000000000000000e+01,8.977988000000000500e+04,8.973101704273819600e+04,8.982874295726181300e+04
2.400000000000000000e+01,8.941137099999999900e+04,8.936392134988396700e+04,8.945882065011603100e+04
2.500000000000000000e+01,8.993278500000000300e+04,8.987983582693190000e+04,8.998573417306810700e+04
2.600000000000000000e+01,8.996802999999999900e+04,8.991837664498821000e+04,9.001768335501178800e+04
2.700000000000000000e+01,8.946797500000000600e+04,8.941675202090793800e+04,8.951919797909207400e+04
2.800000000000000000e+01,8.919714500000000400e+04,8.914636419739874000e+04,8.924792580260126900e+04
2.900000000000000000e+01,8.953480800000000500e+04,8.948589424651052100e+04,8.958372175348948800e+04
3.000000000000000000e+01,8.900915399999999500e+04,8.895994977734262600e+04,8.905835822265736400e+04
3.100000000000000000e+01,8.914048799999999800e+04,8.909270383132300000e+04,8.918827216867699500e+04
3.200000000000000000e+01,8.908785899999999700e+04,8.903868930349120600e+04,8.913702869650878700e+04
3.300000000000000000e+01,8.931798500000000100e+04,8.927084671048984500e+04,8.936512328951015700e+04
3.400000000000000000e+01,8.936939500000000400e+04,8.932047132263449000e+04,8.941831867736551800e+04
3.500000000000000000e+01,8.906353200000000700e+04,8.900480836361502600e+04,8.912225563638498700e+04
3.600000000000000000e+01,8.956793300000000500e+04,8.951946216373247400e+04,8.961640383626753500e+04
3.700000000000000000e+01,8.977166499999999400e+04,8.972551818515794000e+04,8.981781181484204700e+04
3.800000000000000000e+01,9.018167299999999500e+04,9.013542032855209300e+04,9.022792567144789800e+04
3.900000000000000000e+01,9.029080000000000300e+04,9.024313712113119300e+04,9.033846287886881300e+04
4.000000000000000000e+01,9.001477599999999800e+04,8.996674895501752300e+04,9.006280304498247300e+04
4.100000000000000000e+01,9.061775699999999800e+04,9.057078108190906600e+04,9.066473291809092900e+04
4.200000000000000000e+01,9.063604200000000100e+04,9.059004088541040300e+04,9.068204311458960000e+04
4.300000000000000000e+01,9.080755000000000300e+04,9.075785767028112600e+04,9.085724232971888000e+04
4.400000000000000000e+01,9.068946600000000000e+04,9.064280095436103900e+04,9.073613104563896200e+04
4.500000000000000000e+01,8.996781799999999900e+04,8.991551187085402500e+04,9.002012412914597400e+04
4.600000000000000000e+01,8.990162099999999900e+04,8.985411957843272800e+04,8.994912242156727000e+04
4.700000000000000000e+01,8.997073299999999300e+04,8.992426476319585300e+04,9.001720123680413200e+04
4.800000000000000000e+01,8.984072400000000200e+04,8.979248100937082200e+04,8.988896699062918200e+04
4.900000000000000000e+01,9.009591899999999400e+04,9.004961359855883300e+04,9.014222440144115500e+04
5.000000000000000000e+01,8.996447900000000700e+04,8.991635821290024600e+04,9.001259978709976700e+04
5.100000000000000000e+01,9.007572599999999500e+04,9.002918652116580100e+04,9.012226547883419000e+04
5.200000000000000000e+01,9.045207899999999800e+04,9.040518568141829700e+04,9.049897231858169800e+04
5.300000000000000000e+01,9.041651600000000300e+04,9.037052192234073300e+04,9.046251007765927400e+04
5.400000000000000000e+01,9.016852899999999500e+04,9.012157181187409200e+04,9.021548618812589800e+04
5.500000000000000000e+01,9.016773399999999700e+04,9.012038603130180900e+04,9.021508196869818500e+04
5.600000000000000000e+01,8.998785199999999900e+04,8.993941858789345100e+04,9.003628541210654700e+04
5.700000000000000000e+01,9.004768899999999800e+04,8.999654371479197300e+04,9.009883428520802400e+04
5.800000000000000000e+01,9.062841000000000300e+04,9.058203986913134600e+04,9.067478013086866100e+04
5.900000000000000000e+01,9.053952899999999500e+04,9.049307441131099800e+04,9.058598358868899200e+04
6.000000000000000000e+01,9.060074400000000600e+04,9.055430711189462500e+04,9.064718088810538800e+04
6.100000000000000000e+01,9.073748399999999700e+04,9.069071858205732100e+04,9.078424941794267200e+04
6.200000000000000000e+01,9.094545600000000600e+04,9.089924907318704900e+04,9.099166292681296200e+04
6.300000000000000000e+01,9.080633100000000600e+04,9.076346749152717500e+04,9.084919450847283600e+04
6.400000000000000000e+01,9.074734200000000400e+04,9.070329271616290500e+04,9.079139128383710300e+04
6.500000000000000000e+01,9.072036500000000500e+04,9.067505867586666100e+04,9.076567132413334900e+04
6.600000000000000000e+01,9.031348399999999700e+04,9.026606970265398600e+04,9.036089829734600800e+04
6.700000000000000000e+01,9.038832000000000700e+04,9.033966445010830600e+04,9.043697554989170700e+04
6.800000000000000000e+01,9.028019999999999700e+04,9.022916458335626500e+04,9.033123541664372900e+04
6.900000000000000000e+01,9.010259699999999400e+04,9.005360831802475100e+04,9.015158568197523700e+04
7.000000000000000000e+01,9.030866099999999300e+04,9.026263987944691300e+04,9.035468212055307200e+04
7.100000000000000000e+01,8.983605999999999800e+04,8.978535368564262200e+04,8.988676631435737400e+04
7.200000000000000000e+01,8.963662099999999900e+04,8.959042494091746600e+04,8.968281705908253200e+04
7.300000000000000000e+01,8.980187500000000000e+04,8.975412174990354100e+04,8.984962825009645900e+04
7.400000000000000000e+01,8.992552400000000500e+04,8.988094395407663300e+04,8.997010404592337700e+04
7.500000000000000000e+01,9.018485300000000300e+04,9.013781210917515300e+04,9.023189389082485300e+04
7.600000000000000000e+01,8.998753400000000000e+04,8.993953550761450600e+04,9.003553249238549300e+04
7.700000000000000000e+01,9.053258599999999600e+04,9.048689228625668300e+04,9.057827971374330800e+04
7.800000000000000000e+01,9.085360700000000400e+04,9.080756188663348400e+04,9.089965211336652300e+04
7.900000000000000000e+01,9.058298900000000100e+04,9.053756783773821400e+04,9.062841016226178900e+04
8.000000000000000000e+01,9.036075999999999500e+04,9.031435549827020400e+04,9.040716450172978500e+04
8.100000000000000000e+01,9.028497000000000100e+04,9.023714498056369500e+04,9.033279501943630700e+04
8.200000000000000000e+01,9.045981699999999500e+04,9.041295683555936600e+04,9.050667716444062500e+04
8.300000000000000000e+01,9.057949099999999500e+04,9.053445327978400700e+04,9.062452872021598200e+04
8.400000000000000000e+01,9.012777199999999700e+04,9.008164320288783300e+04,9.017390079711216100e+04
8.500000000000000000e+01,9.016598500000000100e+04,9.012004324239300300e+04,9.021192675760699800e+04
8.600000000000000000e+01,9.023700500000000500e+04,9.019051760238077300e+04,9.028349239761923700e+04
8.700000000000000000e+01,8.974262099999999900e+04,8.969573675665509700e+04,8.978950524334490200e+04
8.800000000000000000e+01,8.982874599999999900e+04,8.978438321363479200e+04,8.987310878636520600e+04
8.900000000000000000e+01,8.998589100000000300e+04,8.993772693595480800e+04,9.003405506404519800e+04
9.000000000000000000e+01,9.047423299999999300e+04,9.042688976949805500e+04,9.052157623050193100e+04
9.100000000000000000e+01,9.049882499999999700e+04,9.045384951955800400e+04,9.054380048044199100e+04
9.200000000000000000e+01,9.006724599999999900e+04,9.001840457783201400e+04,9.011608742216798400e+04
9.300000000000000000e+01,9.019190200000000200e+04,9.014608387450817100e+04,9.023772012549183300e+04
9.400000000000000000e+01,9.042133900000000700e+04,9.037472527089364300e+04,9.046795272910637100e+04
9.500000000000000000e+01,9.023928400000000000e+04,9.018805275217682400e+04,9.029051524782317600e+04
9.600000000000000000e+01,9.080982899999999800e+04,9.076350168439524700e+04,9.085615631560474900e+04
9.700000000000000000e+01,9.073128299999999600e+04,9.068154998664940600e+04,9.078101601335058500e+04
9.800000000000000000e+01,9.035731500000000200e+04,9.030849576306353300e+04,9.040613423693647200e+04
9.900000000000000000e+01,9.081009399999999700e+04,9.076371190401491200e+04,9.085647609598508300e+04
1.000000000000000000e+02,9.077665099999999800e+04,9.073022094250681400e+04,9.082308105749318200e+04
